기준일자,주요국가대륙명,국가명,목적구분,인원,전년동기,증감률
201605,유럽,영국,관광,8594.0,7900.0,8.8
201605,유럽,영국,상용,377.0,568.0,-33.6
201605,유럽,영국,공용,6.0,14.0,-57.1
201605,유럽,영국,유학연수,52.0,41.0,26.8
201605,유럽,영국,기타,2233.0,1989.0,12.3
201605,유럽,영국,전체,11262.0,10512.0,7.1
201605,유럽,독일,관광,7659.0,6933.0,10.5
201605,유럽,독일,상용,257.0,283.0,-9.2
201605,유럽,독일,공용,10.0,15.0,-33.3
201605,유럽,독일,유학연수,200.0,116.0,72.4
201605,유럽,독일,기타,1452.0,1423.0,2.0
201605,유럽,독일,전체,9578.0,8770.0,9.2
201605,유럽,프랑스,관광,6566.0,5706.0,15.1
201605,유럽,프랑스,상용,462.0,470.0,-1.7
201605,유럽,프랑스,공용,43.0,48.0,-10.4
201605,유럽,프랑스,유학연수,354.0,308.0,14.9
201605,유럽,프랑스,기타,1288.0,1639.0,-21.4
201605,유럽,프랑스,전체,8713.0,8171.0,6.6
201605,유럽,이탈리아,관광,3152.0,2339.0,34.8
201605,유럽,이탈리아,상용,62.0,71.0,-12.7
201605,유럽,이탈리아,공용,2.0,7.0,-71.4
201605,유럽,이탈리아,유학연수,21.0,11.0,90.9
201605,유럽,이탈리아,기타,3543.0,1601.0,121.3
201605,유럽,이탈리아,전체,6780.0,4029.0,68.3
201605,유럽,네덜란드,관광,2053.0,1950.0,5.3
201605,유럽,네덜란드,상용,62.0,69.0,-10.1
201605,유럽,네덜란드,공용,3.0,1.0,200.0
201605,유럽,네덜란드,유학연수,47.0,44.0,6.8
201605,유럽,네덜란드,기타,635.0,454.0,39.9
201605,유럽,네덜란드,전체,2800.0,2518.0,11.2
201605,유럽,우크라이나,관광,595.0,559.0,6.4
201605,유럽,우크라이나,상용,111.0,73.0,52.1
201605,유럽,우크라이나,공용,0.0,3.0,-100.0
201605,유럽,우크라이나,유학연수,1.0,8.0,-87.5
201605,유럽,우크라이나,기타,2071.0,1503.0,37.8
201605,유럽,우크라이나,전체,2778.0,2146.0,29.5
201605,유럽,스페인,관광,1601.0,1353.0,18.3
201605,유럽,스페인,상용,25.0,31.0,-19.4
201605,유럽,스페인,공용,19.0,6.0,216.7
201605,유럽,스페인,유학연수,58.0,25.0,132.0
201605,유럽,스페인,기타,359.0,353.0,1.7
201605,유럽,스페인,전체,2062.0,1768.0,16.6
201605,유럽,루마니아,관광,589.0,444.0,32.7
201605,유럽,루마니아,상용,23.0,26.0,-11.5
201605,유럽,루마니아,공용,0.0,7.0,-100.0
201605,유럽,루마니아,유학연수,3.0,4.0,-25.0
201605,유럽,루마니아,기타,1101.0,830.0,32.7
201605,유럽,루마니아,전체,1716.0,1311.0,30.9
201605,유럽,노르웨이,관광,907.0,847.0,7.1
201605,유럽,노르웨이,상용,393.0,447.0,-12.1
201605,유럽,노르웨이,공용,2.0,2.0,0.0
201605,유럽,노르웨이,유학연수,16.0,6.0,166.7
201605,유럽,노르웨이,기타,157.0,131.0,19.8
201605,유럽,노르웨이,전체,1475.0,1433.0,2.9
201605,유럽,스웨덴,관광,1309.0,1281.0,2.2
201605,유럽,스웨덴,상용,66.0,51.0,29.4
201605,유럽,스웨덴,공용,11.0,6.0,83.3
201605,유럽,스웨덴,유학연수,32.0,27.0,18.5
201605,유럽,스웨덴,기타,147.0,128.0,14.8
201605,유럽,스웨덴,전체,1565.0,1493.0,4.8
201605,유럽,폴란드,관광,908.0,730.0,24.4
201605,유럽,폴란드,상용,61.0,38.0,60.5
201605,유럽,폴란드,공용,0.0,0.0,0
201605,유럽,폴란드,유학연수,19.0,24.0,-20.8
201605,유럽,폴란드,기타,362.0,375.0,-3.5
201605,유럽,폴란드,전체,1350.0,1167.0,15.7
201605,유럽,스위스,관광,1120.0,983.0,13.9
201605,유럽,스위스,상용,24.0,20.0,20.0
201605,유럽,스위스,공용,1.0,4.0,-75.0
201605,유럽,스위스,유학연수,37.0,9.0,311.1
201605,유럽,스위스,기타,79.0,88.0,-10.2
201605,유럽,스위스,전체,1261.0,1104.0,14.2
201605,유럽,포르투갈,관광,659.0,620.0,6.3
201605,유럽,포르투갈,상용,7.0,8.0,-12.5
201605,유럽,포르투갈,공용,0.0,2.0,-100.0
201605,유럽,포르투갈,유학연수,3.0,2.0,50.0
201605,유럽,포르투갈,기타,234.0,134.0,74.6
201605,유럽,포르투갈,전체,903.0,766.0,17.9
201605,유럽,오스트리아,관광,638.0,618.0,3.2
201605,유럽,오스트리아,상용,13.0,11.0,18.2
201605,유럽,오스트리아,공용,3.0,0.0,0
201605,유럽,오스트리아,유학연수,20.0,12.0,66.7
201605,유럽,오스트리아,기타,203.0,169.0,20.1
201605,유럽,오스트리아,전체,877.0,810.0,8.3
201605,유럽,핀란드,관광,848.0,768.0,10.4
201605,유럽,핀란드,상용,23.0,23.0,0.0
201605,유럽,핀란드,공용,1.0,0.0,0
201605,유럽,핀란드,유학연수,45.0,45.0,0.0
201605,유럽,핀란드,기타,358.0,257.0,39.3
201605,유럽,핀란드,전체,1275.0,1093.0,16.7
201605,유럽,벨기에,관광,832.0,832.0,0.0
201605,유럽,벨기에,상용,20.0,34.0,-41.2
201605,유럽,벨기에,공용,3.0,3.0,0.0
201605,유럽,벨기에,유학연수,21.0,10.0,110.0
201605,유럽,벨기에,기타,169.0,186.0,-9.1
201605,유럽,벨기에,전체,1045.0,1065.0,-1.9
201605,유럽,크로아티아,관광,238.0,305.0,-22.0
201605,유럽,크로아티아,상용,19.0,18.0,5.6
201605,유럽,크로아티아,공용,0.0,0.0,0
201605,유럽,크로아티아,유학연수,0.0,3.0,-100.0
201605,유럽,크로아티아,기타,458.0,321.0,42.7
201605,유럽,크로아티아,전체,715.0,647.0,10.5
201605,유럽,그리스,관광,528.0,419.0,26.0
201605,유럽,그리스,상용,41.0,32.0,28.1
201605,유럽,그리스,공용,0.0,3.0,-100.0
201605,유럽,그리스,유학연수,2.0,1.0,100.0
201605,유럽,그리스,기타,539.0,409.0,31.8
201605,유럽,그리스,전체,1110.0,864.0,28.5
201605,유럽,불가리아,관광,350.0,246.0,42.3
201605,유럽,불가리아,상용,2.0,3.0,-33.3
201605,유럽,불가리아,공용,1.0,2.0,-50.0
201605,유럽,불가리아,유학연수,4.0,1.0,300.0
201605,유럽,불가리아,기타,708.0,398.0,77.9
201605,유럽,불가리아,전체,1065.0,650.0,63.8
201605,유럽,덴마크,관광,852.0,799.0,6.6
201605,유럽,덴마크,상용,57.0,92.0,-38.0
201605,유럽,덴마크,공용,2.0,7.0,-71.4
201605,유럽,덴마크,유학연수,8.0,9.0,-11.1
201605,유럽,덴마크,기타,162.0,175.0,-7.4
201605,유럽,덴마크,전체,1081.0,1082.0,-0.1
201605,유럽,아일랜드,관광,483.0,434.0,11.3
201605,유럽,아일랜드,상용,22.0,27.0,-18.5
201605,유럽,아일랜드,공용,0.0,0.0,0
201605,유럽,아일랜드,유학연수,0.0,1.0,-100.0
201605,유럽,아일랜드,기타,123.0,128.0,-3.9
201605,유럽,아일랜드,전체,628.0,590.0,6.4
201605,유럽,기타,관광,1833.0,1730.0,6.0
201605,유럽,기타,상용,70.0,58.0,20.7
201605,유럽,기타,공용,11.0,14.0,-21.4
201605,유럽,기타,유학연수,61.0,34.0,79.4
201605,유럽,기타,기타,1484.0,905.0,64.0
201605,유럽,기타,전체,3459.0,2741.0,26.2
201605,오세아니아,연도대륙,관광,13532.0,13696.0,-1.2
201605,오세아니아,연도대륙,상용,505.0,385.0,31.2
201605,오세아니아,연도대륙,공용,49.0,66.0,-25.8
201605,오세아니아,연도대륙,유학연수,16.0,21.0,-23.8
201605,오세아니아,연도대륙,기타,2142.0,3376.0,-36.6
201605,오세아니아,연도대륙,전체,16244.0,17544.0,-7.4
201605,오세아니아,호주,관광,11084.0,11252.0,-1.5
201605,오세아니아,호주,상용,441.0,349.0,26.4
201605,오세아니아,호주,공용,40.0,58.0,-31.0
201605,오세아니아,호주,유학연수,13.0,20.0,-35.0
201605,오세아니아,호주,기타,1317.0,2730.0,-51.8
201605,오세아니아,호주,전체,12895.0,14409.0,-10.5
201605,오세아니아,뉴질랜드,관광,2069.0,1992.0,3.9
201605,오세아니아,뉴질랜드,상용,57.0,32.0,78.1
201605,오세아니아,뉴질랜드,공용,0.0,0.0,0
201605,오세아니아,뉴질랜드,유학연수,2.0,1.0,100.0
201605,오세아니아,뉴질랜드,기타,614.0,500.0,22.8
201605,오세아니아,뉴질랜드,전체,2742.0,2525.0,8.6
201605,오세아니아,기타,관광,379.0,452.0,-16.2
201605,오세아니아,기타,상용,7.0,4.0,75.0
201605,오세아니아,기타,공용,9.0,8.0,12.5
201605,오세아니아,기타,유학연수,1.0,0.0,0
201605,오세아니아,기타,기타,211.0,146.0,44.5
201605,오세아니아,기타,전체,607.0,610.0,-0.5
201605,아프리카,연도대륙,관광,3484.0,2379.0,46.4
201605,아프리카,연도대륙,상용,572.0,585.0,-2.2
201605,아프리카,연도대륙,공용,74.0,153.0,-51.6
201605,아프리카,연도대륙,유학연수,124.0,123.0,0.8
201605,아프리카,연도대륙,기타,2084.0,830.0,151.1
201605,아프리카,연도대륙,전체,6338.0,4070.0,55.7
201605,아프리카,남아프리카공화국,관광,542.0,470.0,15.3
201605,아프리카,남아프리카공화국,상용,22.0,28.0,-21.4
201605,아프리카,남아프리카공화국,공용,1.0,3.0,-66.7
201605,아프리카,남아프리카공화국,유학연수,0.0,1.0,-100.0
201605,아프리카,남아프리카공화국,기타,569.0,383.0,48.6
201605,아프리카,남아프리카공화국,전체,1134.0,885.0,28.1
201605,아프리카,기타,관광,2942.0,1909.0,54.1
201605,아프리카,기타,상용,550.0,557.0,-1.3
201605,아프리카,기타,공용,73.0,150.0,-51.3
201605,아프리카,기타,유학연수,124.0,122.0,1.6
201605,아프리카,기타,기타,1515.0,447.0,238.9
201605,아프리카,기타,전체,5204.0,3185.0,63.4
201605,기타,연도대륙,관광,29.0,14.0,107.1
201605,기타,연도대륙,상용,2.0,4.0,-50.0
201605,기타,연도대륙,공용,0.0,0.0,0
201605,기타,연도대륙,유학연수,1.0,0.0,0
201605,기타,연도대륙,기타,15.0,27.0,-44.4
201605,기타,연도대륙,전체,47.0,45.0,4.4
201605,기타,기타,관광,29.0,14.0,107.1
201605,기타,기타,상용,2.0,4.0,-50.0
201605,기타,기타,공용,0.0,0.0,0
201605,기타,기타,유학연수,1.0,0.0,0
201605,기타,기타,기타,15.0,27.0,-44.4
201605,기타,기타,전체,47.0,45.0,4.4
201605,교포,연도대륙,관광,0.0,0.0,0
201605,교포,연도대륙,상용,0.0,0.0,0
201605,교포,연도대륙,공용,0.0,0.0,0
201605,교포,연도대륙,유학연수,0.0,0.0,0
201605,교포,연도대륙,기타,24488.0,25552.0,-4.2
201605,교포,연도대륙,전체,24488.0,25552.0,-4.2
201605,교포,교포,관광,0.0,0.0,0
201605,교포,교포,상용,0.0,0.0,0
201605,교포,교포,공용,0.0,0.0,0
201605,교포,교포,유학연수,0.0,0.0,0
201605,교포,교포,기타,24488.0,25552.0,-4.2
201605,교포,교포,전체,24488.0,25552.0,-4.2
201606,대륙전체,연도,관광,1277116.0,517926.0,146.6
201606,대륙전체,연도,상용,14938.0,12347.0,21.0
201606,대륙전체,연도,공용,4431.0,3122.0,41.9
201606,대륙전체,연도,유학연수,14653.0,11462.0,27.8
201606,대륙전체,연도,기타,243275.0,206068.0,18.1
201606,대륙전체,연도,전체,1554413.0,750925.0,107.0
201606,아시아,연도대륙,관광,1119177.0,408205.0,174.2
201606,아시아,연도대륙,상용,11616.0,8550.0,35.9
201606,아시아,연도대륙,공용,2247.0,1478.0,52.0
201606,아시아,연도대륙,유학연수,13499.0,10402.0,29.8
201606,아시아,연도대륙,기타,172874.0,153246.0,12.8
201606,아시아,연도대륙,전체,1319413.0,581881.0,126.7
201606,아시아,중국,관광,671493.0,223101.0,201.0
201606,아시아,중국,상용,4492.0,2356.0,90.7
201606,아시아,중국,공용,539.0,259.0,108.1
201606,아시아,중국,유학연수,10378.0,8181.0,26.9
201606,아시아,중국,기타,71632.0,81198.0,-11.8
201606,아시아,중국,전체,758534.0,315095.0,140.7
201606,아시아,일본,관광,173883.0,93726.0,85.5
201606,아시아,일본,상용,1960.0,1770.0,10.7
201606,아시아,일본,공용,167.0,149.0,12.1
201606,아시아,일본,유학연수,473.0,504.0,-6.2
201606,아시아,일본,기타,3709.0,5057.0,-26.7
201606,아시아,일본,전체,180192.0,101206.0,78.0
201606,아시아,대만,관광,86427.0,13892.0,522.1
201606,아시아,대만,상용,58.0,31.0,87.1
201606,아시아,대만,공용,6.0,5.0,20.0
201606,아시아,대만,유학연수,210.0,187.0,12.3
201606,아시아,대만,기타,1021.0,701.0,45.6
201606,아시아,대만,전체,87722.0,14816.0,492.1
201606,아시아,홍콩,관광,61538.0,12968.0,374.5
201606,아시아,홍콩,상용,67.0,33.0,103.0
201606,아시아,홍콩,공용,1.0,0.0,0
201606,아시아,홍콩,유학연수,138.0,141.0,-2.1
201606,아시아,홍콩,기타,748.0,807.0,-7.3
201606,아시아,홍콩,전체,62492.0,13949.0,348.0
201606,아시아,마카오,관광,4292.0,619.0,593.4
201606,아시아,마카오,상용,0.0,1.0,-100.0
201606,아시아,마카오,공용,0.0,0.0,0
201606,아시아,마카오,유학연수,12.0,9.0,33.3
201606,아시아,마카오,기타,21.0,18.0,16.7
201606,아시아,마카오,전체,4325.0,647.0,568.5
201606,아시아,필리핀,관광,12935.0,7872.0,64.3
201606,아시아,필리핀,상용,247.0,184.0,34.2
201606,아시아,필리핀,공용,121.0,100.0,21.0
201606,아시아,필리핀,유학연수,64.0,44.0,45.5
201606,아시아,필리핀,기타,36468.0,23227.0,57.0
201606,아시아,필리핀,전체,49835.0,31427.0,58.6
201606,아시아,인도네시아,관광,11008.0,5607.0,96.3
201606,아시아,인도네시아,상용,273.0,128.0,113.3
201606,아시아,인도네시아,공용,81.0,55.0,47.3
201606,아시아,인도네시아,유학연수,117.0,102.0,14.7
201606,아시아,인도네시아,기타,14155.0,8989.0,57.5
201606,아시아,인도네시아,전체,25634.0,14881.0,72.3
201606,아시아,태국,관광,24485.0,11981.0,104.4
201606,아시아,태국,상용,40.0,33.0,21.2
201606,아시아,태국,공용,198.0,88.0,125.0
201606,아시아,태국,유학연수,72.0,58.0,24.1
201606,아시아,태국,기타,5641.0,4589.0,22.9
201606,아시아,태국,전체,30436.0,16749.0,81.7
201606,아시아,베트남,관광,18083.0,5114.0,253.6
201606,아시아,베트남,상용,482.0,379.0,27.2
201606,아시아,베트남,공용,267.0,135.0,97.8
201606,아시아,베트남,유학연수,984.0,421.0,133.7
201606,아시아,베트남,기타,4777.0,4791.0,-0.3
201606,아시아,베트남,전체,24593.0,10840.0,126.9
201606,아시아,인도,관광,3039.0,2151.0,41.3
201606,아시아,인도,상용,2347.0,1671.0,40.5
201606,아시아,인도,공용,39.0,150.0,-74.0
201606,아시아,인도,유학연수,53.0,53.0,0.0
201606,아시아,인도,기타,13117.0,7878.0,66.5
201606,아시아,인도,전체,18595.0,11903.0,56.2
201606,아시아,말레이시아,관광,13094.0,8493.0,54.2
201606,아시아,말레이시아,상용,148.0,187.0,-20.9
201606,아시아,말레이시아,공용,4.0,4.0,0.0
201606,아시아,말레이시아,유학연수,76.0,51.0,49.0
201606,아시아,말레이시아,기타,2363.0,1548.0,52.6
201606,아시아,말레이시아,전체,15685.0,10283.0,52.5
201606,아시아,싱가포르,관광,19970.0,6711.0,197.6
201606,아시아,싱가포르,상용,168.0,98.0,71.4
201606,아시아,싱가포르,공용,7.0,5.0,40.0
201606,아시아,싱가포르,유학연수,72.0,39.0,84.6
201606,아시아,싱가포르,기타,1610.0,1073.0,50.0
201606,아시아,싱가포르,전체,21827.0,7926.0,175.4
201606,아시아,몽골,관광,6639.0,6932.0,-4.2
201606,아시아,몽골,상용,106.0,90.0,17.8
201606,아시아,몽골,공용,224.0,145.0,54.5
201606,아시아,몽골,유학연수,402.0,198.0,103.0
201606,아시아,몽골,기타,411.0,465.0,-11.6
201606,아시아,몽골,전체,7782.0,7830.0,-0.6
201606,아시아,우즈베키스탄,관광,2739.0,1677.0,63.3
201606,아시아,우즈베키스탄,상용,306.0,585.0,-47.7
201606,아시아,우즈베키스탄,공용,0.0,0.0,0
201606,아시아,우즈베키스탄,유학연수,105.0,50.0,110.0
201606,아시아,우즈베키스탄,기타,2585.0,2095.0,23.4
201606,아시아,우즈베키스탄,전체,5735.0,4407.0,30.1
201606,아시아,미얀마,관광,1468.0,1147.0,28.0
201606,아시아,미얀마,상용,21.0,16.0,31.2
201606,아시아,미얀마,공용,112.0,59.0,89.8
201606,아시아,미얀마,유학연수,26.0,17.0,52.9
201606,아시아,미얀마,기타,4808.0,3156.0,52.3
201606,아시아,미얀마,전체,6435.0,4395.0,46.4
201606,아시아,GCC,관광,756.0,1012.0,-25.3
201606,아시아,GCC,상용,14.0,14.0,0.0
201606,아시아,GCC,공용,9.0,3.0,200.0
201606,아시아,GCC,유학연수,46.0,68.0,-32.4
201606,아시아,GCC,기타,71.0,44.0,61.4
201606,아시아,GCC,전체,896.0,1141.0,-21.5
201606,아시아,카자흐스탄,관광,2165.0,1657.0,30.7
201606,아시아,카자흐스탄,상용,6.0,10.0,-40.0
201606,아시아,카자흐스탄,공용,0.0,2.0,-100.0
201606,아시아,카자흐스탄,유학연수,54.0,68.0,-20.6
201606,아시아,카자흐스탄,기타,617.0,306.0,101.6
201606,아시아,카자흐스탄,전체,2842.0,2043.0,39.1
201606,아시아,튀르키예,관광,1203.0,742.0,62.1
201606,아시아,튀르키예,상용,12.0,15.0,-20.0
201606,아시아,튀르키예,공용,65.0,56.0,16.1
201606,아시아,튀르키예,유학연수,34.0,13.0,161.5
201606,아시아,튀르키예,기타,1063.0,816.0,30.3
201606,아시아,튀르키예,전체,2377.0,1642.0,44.8
201606,아시아,캄보디아,관광,601.0,292.0,105.8
201606,아시아,캄보디아,상용,51.0,35.0,45.7
201606,아시아,캄보디아,공용,86.0,72.0,19.4
201606,아시아,캄보디아,유학연수,35.0,24.0,45.8
201606,아시아,캄보디아,기타,2186.0,2573.0,-15.0
201606,아시아,캄보디아,전체,2959.0,2996.0,-1.2
201606,아시아,스리랑카,관광,263.0,202.0,30.2
201606,아시아,스리랑카,상용,60.0,42.0,42.9
201606,아시아,스리랑카,공용,5.0,1.0,400.0
201606,아시아,스리랑카,유학연수,38.0,31.0,22.6
201606,아시아,스리랑카,기타,2047.0,1226.0,67.0
201606,아시아,스리랑카,전체,2413.0,1502.0,60.7
201606,아시아,방글라데시,관광,245.0,154.0,59.1
201606,아시아,방글라데시,상용,89.0,109.0,-18.3
201606,아시아,방글라데시,공용,48.0,39.0,23.1
201606,아시아,방글라데시,유학연수,21.0,17.0,23.5
201606,아시아,방글라데시,기타,725.0,472.0,53.6
201606,아시아,방글라데시,전체,1128.0,791.0,42.6
201606,아시아,파키스탄,관광,264.0,267.0,-1.1
201606,아시아,파키스탄,상용,193.0,232.0,-16.8
201606,아시아,파키스탄,공용,22.0,19.0,15.8
201606,아시아,파키스탄,유학연수,26.0,37.0,-29.7
201606,아시아,파키스탄,기타,338.0,329.0,2.7
201606,아시아,파키스탄,전체,843.0,884.0,-4.6
201606,아시아,이스라엘,관광,951.0,663.0,43.4
201606,아시아,이스라엘,상용,14.0,5.0,180.0
201606,아시아,이스라엘,공용,0.0,0.0,0
201606,아시아,이스라엘,유학연수,2.0,4.0,-50.0
201606,아시아,이스라엘,기타,42.0,34.0,23.5
201606,아시아,이스라엘,전체,1009.0,706.0,42.9
201606,아시아,이란,관광,235.0,220.0,6.8
201606,아시아,이란,상용,217.0,124.0,75.0
201606,아시아,이란,공용,12.0,5.0,140.0
201606,아시아,이란,유학연수,21.0,18.0,16.7
201606,아시아,이란,기타,241.0,33.0,630.3
201606,아시아,이란,전체,726.0,400.0,81.5
201606,아시아,기타,관광,1401.0,1005.0,39.4
201606,아시아,기타,상용,245.0,402.0,-39.1
201606,아시아,기타,공용,234.0,127.0,84.3
201606,아시아,기타,유학연수,40.0,67.0,-40.3
201606,아시아,기타,기타,2478.0,1821.0,36.1
201606,아시아,기타,전체,4398.0,3422.0,28.5
201606,아메리카,연도대륙,관광,87179.0,58741.0,48.4
201606,아메리카,연도대륙,상용,536.0,680.0,-21.2
201606,아메리카,연도대륙,공용,1818.0,1457.0,24.8
201606,아메리카,연도대륙,유학연수,326.0,282.0,15.6
201606,아메리카,연도대륙,기타,19918.0,15613.0,27.6
201606,아메리카,연도대륙,전체,109777.0,76773.0,43.0
201606,아메리카,미국,관광,72286.0,49148.0,47.1
201606,아메리카,미국,상용,430.0,514.0,-16.3
201606,아메리카,미국,공용,1774.0,1430.0,24.1
201606,아메리카,미국,유학연수,189.0,156.0,21.2
201606,아메리카,미국,기타,13597.0,11302.0,20.3
201606,아메리카,미국,전체,88276.0,62550.0,41.1
201606,아메리카,캐나다,관광,10375.0,6125.0,69.4
201606,아메리카,캐나다,상용,63.0,113.0,-44.2
201606,아메리카,캐나다,공용,18.0,5.0,260.0
201606,아메리카,캐나다,유학연수,26.0,22.0,18.2
201606,아메리카,캐나다,기타,3468.0,2644.0,31.2
201606,아메리카,캐나다,전체,13950.0,8909.0,56.6
201606,아메리카,브라질,관광,1339.0,727.0,84.2
201606,아메리카,브라질,상용,10.0,14.0,-28.6
201606,아메리카,브라질,공용,10.0,8.0,25.0
201606,아메리카,브라질,유학연수,13.0,13.0,0.0
201606,아메리카,브라질,기타,548.0,267.0,105.2
201606,아메리카,브라질,전체,1920.0,1029.0,86.6
201606,아메리카,멕시코,관광,1265.0,962.0,31.5
201606,아메리카,멕시코,상용,6.0,12.0,-50.0
201606,아메리카,멕시코,공용,1.0,3.0,-66.7
201606,아메리카,멕시코,유학연수,47.0,49.0,-4.1
201606,아메리카,멕시코,기타,423.0,183.0,131.1
201606,아메리카,멕시코,전체,1742.0,1209.0,44.1
201606,아메리카,기타,관광,1914.0,1779.0,7.6
201606,아메리카,기타,상용,27.0,27.0,0.0
201606,아메리카,기타,공용,15.0,11.0,36.4
201606,아메리카,기타,유학연수,51.0,42.0,21.4
201606,아메리카,기타,기타,1882.0,1217.0,54.6
201606,아메리카,기타,전체,3889.0,3076.0,26.4
201606,유럽,연도대륙,관광,54436.0,39794.0,36.8
201606,유럽,연도대륙,상용,1938.0,2340.0,-17.2
201606,유럽,연도대륙,공용,177.0,96.0,84.4
201606,유럽,연도대륙,유학연수,684.0,567.0,20.6
201606,유럽,연도대륙,기타,22827.0,16873.0,35.3
201606,유럽,연도대륙,전체,80062.0,59670.0,34.2
201606,유럽,러시아,관광,13756.0,8940.0,53.9
201606,유럽,러시아,상용,132.0,127.0,3.9
201606,유럽,러시아,공용,28.0,21.0,33.3
201606,유럽,러시아,유학연수,72.0,60.0,20.0
201606,유럽,러시아,기타,5923.0,5220.0,13.5
201606,유럽,러시아,전체,19911.0,14368.0,38.6
201606,유럽,영국,관광,8565.0,5366.0,59.6
201606,유럽,영국,상용,372.0,570.0,-34.7
201606,유럽,영국,공용,12.0,14.0,-14.3
201606,유럽,영국,유학연수,20.0,30.0,-33.3
201606,유럽,영국,기타,2329.0,1652.0,41.0
201606,유럽,영국,전체,11298.0,7632.0,48.0
201606,유럽,독일,관광,6889.0,5375.0,28.2
201606,유럽,독일,상용,250.0,248.0,0.8
201606,유럽,독일,공용,28.0,9.0,211.1
201606,유럽,독일,유학연수,119.0,74.0,60.8
201606,유럽,독일,기타,1350.0,1216.0,11.0
201606,유럽,독일,전체,8636.0,6922.0,24.8
201606,유럽,프랑스,관광,5853.0,4437.0,31.9
201606,유럽,프랑스,상용,378.0,367.0,3.0
201606,유럽,프랑스,공용,24.0,14.0,71.4
201606,유럽,프랑스,유학연수,224.0,172.0,30.2
201606,유럽,프랑스,기타,840.0,754.0,11.4
201606,유럽,프랑스,전체,7319.0,5744.0,27.4
201606,유럽,이탈리아,관광,2657.0,2055.0,29.3
201606,유럽,이탈리아,상용,80.0,54.0,48.1
201606,유럽,이탈리아,공용,12.0,4.0,200.0
201606,유럽,이탈리아,유학연수,14.0,9.0,55.6
201606,유럽,이탈리아,기타,3078.0,1863.0,65.2
201606,유럽,이탈리아,전체,5841.0,3985.0,46.6
201606,유럽,네덜란드,관광,1846.0,1402.0,31.7
201606,유럽,네덜란드,상용,39.0,66.0,-40.9
201606,유럽,네덜란드,공용,5.0,7.0,-28.6
201606,유럽,네덜란드,유학연수,34.0,38.0,-10.5
201606,유럽,네덜란드,기타,628.0,407.0,54.3
201606,유럽,네덜란드,전체,2552.0,1920.0,32.9
201606,유럽,우크라이나,관광,685.0,604.0,13.4
201606,유럽,우크라이나,상용,82.0,72.0,13.9
201606,유럽,우크라이나,공용,5.0,1.0,400.0
201606,유럽,우크라이나,유학연수,10.0,6.0,66.7
201606,유럽,우크라이나,기타,2168.0,1242.0,74.6
201606,유럽,우크라이나,전체,2950.0,1925.0,53.2
201606,유럽,스페인,관광,1579.0,1217.0,29.7
201606,유럽,스페인,상용,34.0,29.0,17.2
201606,유럽,스페인,공용,5.0,7.0,-28.6
201606,유럽,스페인,유학연수,23.0,17.0,35.3
201606,유럽,스페인,기타,338.0,270.0,25.2
201606,유럽,스페인,전체,1979.0,1540.0,28.5
201606,유럽,루마니아,관광,447.0,458.0,-2.4
201606,유럽,루마니아,상용,21.0,19.0,10.5
201606,유럽,루마니아,공용,2.0,4.0,-50.0
201606,유럽,루마니아,유학연수,3.0,2.0,50.0
201606,유럽,루마니아,기타,1157.0,751.0,54.1
201606,유럽,루마니아,전체,1630.0,1234.0,32.1
201606,유럽,노르웨이,관광,1300.0,1097.0,18.5
201606,유럽,노르웨이,상용,256.0,432.0,-40.7
201606,유럽,노르웨이,공용,1.0,1.0,0.0
201606,유럽,노르웨이,유학연수,10.0,5.0,100.0
201606,유럽,노르웨이,기타,108.0,80.0,35.0
201606,유럽,노르웨이,전체,1675.0,1615.0,3.7
201606,유럽,스웨덴,관광,1704.0,1258.0,35.5
201606,유럽,스웨덴,상용,34.0,41.0,-17.1
201606,유럽,스웨덴,공용,9.0,1.0,800.0
201606,유럽,스웨덴,유학연수,17.0,20.0,-15.0
201606,유럽,스웨덴,기타,141.0,102.0,38.2
201606,유럽,스웨덴,전체,1905.0,1422.0,34.0
201606,유럽,폴란드,관광,871.0,783.0,11.2
201606,유럽,폴란드,상용,26.0,26.0,0.0
201606,유럽,폴란드,공용,1.0,0.0,0
201606,유럽,폴란드,유학연수,25.0,16.0,56.2
201606,유럽,폴란드,기타,398.0,430.0,-7.4
201606,유럽,폴란드,전체,1321.0,1255.0,5.3
201606,유럽,스위스,관광,1001.0,840.0,19.2
201606,유럽,스위스,상용,24.0,23.0,4.3
201606,유럽,스위스,공용,3.0,0.0,0
201606,유럽,스위스,유학연수,12.0,6.0,100.0
201606,유럽,스위스,기타,115.0,56.0,105.4
201606,유럽,스위스,전체,1155.0,925.0,24.9
201606,유럽,포르투갈,관광,812.0,336.0,141.7
201606,유럽,포르투갈,상용,9.0,12.0,-25.0
201606,유럽,포르투갈,공용,0.0,2.0,-100.0
201606,유럽,포르투갈,유학연수,1.0,6.0,-83.3
201606,유럽,포르투갈,기타,261.0,148.0,76.4
201606,유럽,포르투갈,전체,1083.0,504.0,114.9
201606,유럽,오스트리아,관광,727.0,512.0,42.0
201606,유럽,오스트리아,상용,7.0,9.0,-22.2
201606,유럽,오스트리아,공용,3.0,0.0,0
201606,유럽,오스트리아,유학연수,9.0,10.0,-10.0
201606,유럽,오스트리아,기타,191.0,154.0,24.0
201606,유럽,오스트리아,전체,937.0,685.0,36.8
201606,유럽,핀란드,관광,852.0,666.0,27.9
