순위,영화명,개봉일,매출액,매출액 점유율,관객수,스크린수,상영횟수,대표국적,국적,배급사
2114,제 20회 한국예술종합학교 졸업영화제 섹션21,,"376,000",0.0%,94,1,1,한국,한국,
2114,제 20회 한국예술종합학교 졸업영화제 섹션23,,"376,000",0.0%,94,1,1,한국,한국,
2114,제 20회 한국예술종합학교 졸업영화제 섹션15,,"376,000",0.0%,94,1,1,한국,한국,
2114,레미제라블,,"586,000",0.0%,94,1,4,프랑스,프랑스,
2114,밤이 오면,,"654,400",0.0%,94,1,2,미국,미국,
2114,여름 정원,,"614,000",0.0%,94,1,2,일본,일본,
2114,굿바이 마이 러브NK: 붉은 청춘,2019-05-02,"649,000",0.0%,94,1,5,한국,한국,(주)시네마달
2114,챔피언,,"188,000",0.0%,94,1,7,미국,미국,
2114,원라인,2017-03-29,"911,000",0.0%,94,1,4,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
2114,소셜포비아,2015-03-12,"804,000",0.0%,94,1,4,한국,한국,CGV아트하우스
2137,남의 섹스를 비웃지마,,"450,000",0.0%,93,1,3,일본,일본,
2137,갇힌 여인,2005-12-23,"457,000",0.0%,93,1,3,프랑스,"프랑스,벨기에",(주)이모션픽처스
2137,25시의 추적,,"263,000",0.0%,93,1,3,,,
2137,사요나라,,"186,000",0.0%,93,1,7,미국,미국,
2137,에어,,"651,000",0.0%,93,1,2,독일,독일,
2137,칠곡 가시나들,2019-02-27,"550,000",0.0%,93,1,2,한국,한국,"(주)인디플러그,(주)더 피플"
2137,땐뽀걸즈,2017-09-27,"469,000",0.0%,93,1,4,한국,한국,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주)
2137,주키퍼스 와이프,2017-10-12,"558,000",0.0%,93,1,2,미국,"미국,영국",(주)영화사 빅
2137,진시황제와 만리장성,,"186,000",0.0%,93,1,2,한국,한국,
2137,디렉터스 컷,2015-07-02,"558,000",0.0%,93,1,1,한국,한국,야간비행
2137,판도라,2016-12-07,"465,000",0.0%,93,1,1,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
2148,방랑기,,"501,000",0.0%,92,1,6,일본,일본,
2148,불타는 태양,,"184,000",0.0%,92,1,1,미국,미국,
2148,더 플레이스,,"635,400",0.0%,92,1,2,이탈리아,이탈리아,
2148,오렌지필름 영화제 머리에 얹은 마음,,"638,000",0.0%,92,1,3,한국,한국,
2148,1월 단편 상상극장-김초희 단편전,,"728,400",0.0%,92,1,9,한국,한국,
2148,그 사람 그 사랑 그 세상,2014-11-20,"184,000",0.0%,92,1,10,한국,한국,"THE 픽쳐스,(주)팝엔터테인먼트"
2154,귀향,2009-11-05,"182,000",0.0%,91,1,9,한국,한국,실버스푼
2154,탱고와 캐쉬,1990-09-22,"182,000",0.0%,91,1,2,미국,미국,워너 브러더스 픽쳐스
2154,오버더톱,1987-07-04,"250,000",0.0%,91,1,3,미국,미국,
2154,룸싸롱 맛있는 서비스,2018-08-09,"515,000",0.0%,91,20,20,한국,한국,(주)영화사가을
2154,빌라노바 아티가스: 건축사 그리고 빛,,"546,000",0.0%,91,1,2,브라질,브라질,
2154,착한 자매들,2018-10-12,"509,000",0.0%,91,20,20,한국,한국,(주)영화사가을
2154,자마,2021-08-26,"450,000",0.0%,91,1,6,아르헨티나,아르헨티나,M&M 인터내셔널
2154,하이큐!! 승자와 패자,2016-12-28,"546,000",0.0%,91,1,5,일본,일본,"(주)이수C&E,(주)팝엔터테인먼트"
2162,작별,2008-03-27,"540,000",0.0%,90,1,1,한국,한국,(주)영화사 진진
2162,침묵의 숲,,"540,000",0.0%,90,1,1,한국,한국,
2162,에비타,1997-02-07,"484,500",0.0%,90,1,2,미국,미국,
2162,델타포스2,1991-09-20,"180,000",0.0%,90,1,4,미국,미국,
2162,디디 콘트랙터: 흙으로 만든 집,,"540,000",0.0%,90,1,2,스위스,"스위스,독일",
2162,안티갱 스쿼드,2017-12-07,"270,000",0.0%,90,1,1,프랑스,프랑스,(주)티앤엘엔터테인먼트
2162,쇼크 웨이브,2017-11-23,"573,500",0.0%,90,1,24,중국,중국,(주)선익필름
2162,이탈리안 레이스,2018-09-13,"523,800",0.0%,90,5,24,이탈리아,이탈리아,(주)노바이앤티
2162,시선 사이,2016-06-09,"630,000",0.0%,90,1,1,한국,한국,(주)영화사 진진
2162,형,2016-11-23,"689,800",0.0%,90,2,7,한국,한국,(주)씨제이이엔엠
2162,서부의 사나이,,"180,000",0.0%,90,1,1,미국,미국,
2162,헤라클레스,,"180,000",0.0%,90,1,11,이탈리아,"이탈리아,스페인",
2162,타임 패러독스,2015-01-07,"537,500",0.0%,90,1,3,호주,호주,(유)조이앤시네마
2175,퐁네프의 연인들,1992-04-18,"799,000",0.0%,89,1,1,프랑스,프랑스,오드
2175,내 여자친구의 남자친구,,"446,000",0.0%,89,1,3,프랑스,프랑스,(주)영화사 안다미로
2175,승리의 탈출,1982-04-03,"267,000",0.0%,89,1,3,미국,미국,
2175,흡혈식물 대소동,,"623,000",0.0%,89,1,1,미국,미국,
2175,기사도,,"178,000",0.0%,89,1,8,프랑스,프랑스,
2175,플라스틱 바다,,"445,000",0.0%,89,1,2,미국,"미국,영국,홍콩",
2175,글렌 머컷: 장소에 깃든 영혼,,"534,000",0.0%,89,1,2,호주,호주,
2175,내가 증거다,,"623,000",0.0%,89,1,2,미국,미국,
2183,맹룡과강,1974-10-11,"176,000",0.0%,88,1,1,홍콩,홍콩,(주)팝엔터테인먼트
2183,비브르 사 비,1997-05-03,"432,000",0.0%,88,1,5,프랑스,프랑스,"알토미디어(주),㈜영화사 백두대간"
2183,마지막 첫사랑_썸머프라이드시네마,,"613,000",0.0%,88,1,2,한국,한국,
2183,청춘: 그 날의 설렘처럼,,"499,500",0.0%,88,1,14,중국,중국,
2183,고스트타운의 결투,,"176,000",0.0%,88,1,2,미국,미국,
2188,"소년, 소녀를 만나다",1996-01-13,"778,000",0.0%,87,1,1,프랑스,프랑스,오드
2188,헤어스프레이,2007-12-06,"605,500",0.0%,87,1,1,미국,미국,㈜케이디미디어
2188,석양의 무법자,2008-07-15,"174,000",0.0%,87,1,2,스페인,"스페인,이탈리아",
2188,올리브나무사이로,1997-08-23,"825,000",0.0%,87,1,2,프랑스,"프랑스,이란",
2188,국두,1990-08-25,"261,000",0.0%,87,1,2,중국,중국,
2188,거룩한 술꾼의 전설,2023-08-30,"442,000",0.0%,87,1,3,이탈리아,이탈리아,일미디어
2188,미스터 클라인,,"424,000",0.0%,87,1,3,,,
2188,마라톤맨,1978-09-15,"448,000",0.0%,87,1,3,미국,미국,
2188,나폴리: 위험한 유혹,,"606,000",0.0%,87,1,2,이탈리아,이탈리아,
2188,"나, 너, 그, 그녀",,"427,000",0.0%,87,1,3,벨기에,"벨기에,프랑스",
2188,극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드,2016-11-03,"312,000",0.0%,87,1,3,일본,일본,(주)넥스트엔터테인먼트월드(NEW)
2188,맨발의 백작부인,,"174,000",0.0%,87,1,3,미국,미국,
2200,건축의 얼굴을 바꾸다: 5명의 여성 건축사들,,"516,000",0.0%,86,1,1,미국,미국,
2200,흑권,1973-09-09,"172,000",0.0%,86,1,6,한국,한국,
2200,시실리안,,"424,000",0.0%,86,1,2,프랑스,"프랑스,미국",
2200,여자들,2017-08-03,"450,000",0.0%,86,1,2,한국,한국,㈜인디스토리
2204,5시부터 7시까지의 클레오,,"759,000",0.0%,85,1,1,프랑스,"프랑스,이탈리아",(주)영화사 안다미로
2204,어거스트: 가족의 초상,2014-04-03,"718,000",0.0%,85,1,5,미국,미국,주식회사 우리네트웍스
2204,삶과 죽음의 문제,,"170,000",0.0%,85,1,12,영국,영국,
2204,브로큰 애로우,1996-05-18,"237,000",0.0%,85,1,3,미국,미국,
2204,리지,2019-01-10,"930,600",0.0%,85,1,1,미국,미국,(주)팝엔터테인먼트
2204,흑우: 블랙레인,1990-01-26,"170,000",0.0%,85,1,1,미국,미국,파라마운트 픽쳐스
2210,로잔나포에버,1997-12-13,"168,000",0.0%,84,1,1,미국,미국,
2210,블랙북,2007-03-29,"168,000",0.0%,84,1,2,네덜란드,네덜란드,(주)프라임엔터테인먼트
2210,황금 눈에 비친 모습,,"207,000",0.0%,84,1,2,미국,미국,
2210,투 레이트 블루스,,"434,000",0.0%,84,1,3,미국,미국,
2210,매기스 플랜,2017-01-25,"505,000",0.0%,84,1,5,미국,미국,오드
2210,노맨스랜드,2018-07-18,"601,000",0.0%,84,2,16,한국,한국,영화사 유일무이
2210,여친 언니,2018-10-04,"495,000",0.0%,84,20,20,한국,한국,(주)영화사가을
2210,워 웨곤,,"168,000",0.0%,84,1,1,,,
2210,인목대비,,"157,000",0.0%,84,1,4,한국,한국,
2210,산딸기 4,1991-03-23,"168,000",0.0%,84,1,3,한국,한국,
2220,나부코,2017-04-01,"1,307,000",0.0%,83,7,7,미국,미국,(주) 인스터 글로벌
2220,다정불심,,"166,000",0.0%,83,1,4,한국,한국,
2220,마르셀리노,1990-04-07,"166,000",0.0%,83,1,4,스페인,"스페인,이탈리아",
2220,젊은 건축가의 슬픔 + 바벨 + 캄보디아를 짓다,,"498,000",0.0%,83,1,2,기타,기타,
2220,아틸라,,"166,000",0.0%,83,1,1,미국,미국,
2220,비우,,"166,000",0.0%,83,1,2,프랑스,프랑스,
2220,25시,1978-07-07,"166,000",0.0%,83,1,2,프랑스,"프랑스,이탈리아,유고슬라비아",
2227,AISFF 2018 국제경쟁 그룹7,,"380,000",0.0%,82,1,2,기타,기타,
2227,일식,,"531,000",0.0%,82,1,3,이탈리아,"이탈리아,프랑스",
2227,타임 투 리브,2006-02-09,"410,000",0.0%,82,1,3,프랑스,프랑스,스폰지
2227,내가 사는 세상,2019-03-07,"556,000",0.0%,82,1,5,한국,한국,㈜인디스토리
2227,자전거 탄 소년,2012-01-19,"730,000",0.0%,82,1,2,벨기에,"벨기에,프랑스",(주)티캐스트
2232,얼굴들,2019-01-24,"530,000",0.0%,81,1,7,한국,한국,(주)시네마달
2232,프렌치 커넥션,1972-05-27,"387,000",0.0%,81,1,3,미국,미국,
2232,댄서,2017-04-13,"690,000",0.0%,81,1,3,영국,"영국,러시아,우크라이나,미국",(주)엣나인필름
2232,체리 향기,1998-01-01,"794,000",0.0%,81,1,2,프랑스,"프랑스,이란",㈜영화사 백두대간
2232,엘 불리: 요리는 진행 중,2012-09-13,"810,000",0.0%,81,1,2,독일,독일,찬란
2232,스키타이: 불멸의 전사,2018-09-20,"430,000",0.0%,81,5,28,러시아,러시아,노바엔터테인먼트
2232,델마와 루이스 다시 보기,,"570,000",0.0%,81,1,1,미국,미국,
2232,노래방 : 화끈한 여자들,2018-11-09,"578,000",0.0%,81,20,20,한국,한국,(주)영화사가을
2240,순응자,2016-01-28,"728,000",0.0%,80,1,2,이탈리아,"이탈리아,프랑스,독일","일미디어,㈜영화사 백두대간"
2240,17인의사자들,1972-04-15,"213,000",0.0%,80,1,4,미국,"미국,이탈리아",
2240,육체의 악마,1989-03-04,"396,000",0.0%,80,1,3,이탈리아,이탈리아,백필름즈
2240,13th 필름다빈 프로젝트 : 김현목 배우전,,"800,000",0.0%,80,1,1,한국,한국,
2240,마리오,,"800,000",0.0%,80,1,2,스위스,스위스,
2240,개인교수 : 성적 올리기,2018-10-25,"486,000",0.0%,80,20,20,한국,한국,(주)영화사가을
2240,노 홈 무비,,"395,000",0.0%,80,1,3,벨기에,"벨기에,프랑스",
2240,밤과 낮,,"401,000",0.0%,80,1,3,프랑스,"프랑스,벨기에,스위스",
2240,단지 세상의 끝,2017-01-18,"692,000",0.0%,80,1,8,캐나다,"캐나다,프랑스",(주)엣나인필름
2240,터닝메카드W: 블랙미러의 부활,2017-01-18,"476,000",0.0%,80,1,16,한국,한국,(주)키다리이엔티
2250,귀신과 함께 춤을,2018-11-30,"158,000",0.0%,79,1,1,한국,한국,(주)인피니티엔터테인먼트
2250,kqff 2018 실험단편: 존재의 인식,,"553,000",0.0%,79,1,2,기타,기타,
2250,사관과 신사,1983-01-01,"158,000",0.0%,79,1,1,미국,미국,
2250,제12회 대단한 단편영화제 감독 특별전,,"632,000",0.0%,79,1,3,한국,한국,
2250,올드보이,2014-01-16,"578,500",0.0%,79,3,6,미국,미국,(주)나이너스엔터테인먼트
2250,집행자 루스터,,"220,000",0.0%,79,1,4,,,
2250,당신이 떠난 후,,"158,000",0.0%,79,1,6,미국,미국,
2250,전선 위의 새: 레너드 코헨,,"410,000",0.0%,79,1,3,영국,영국,
2250,빛나는 여자,,"495,000",0.0%,79,1,2,일본,일본,
2250,왕자와 무희,,"158,000",0.0%,79,1,8,미국,"미국,영국",
2250,너의 얼굴,,"530,000",0.0%,79,1,2,대만,대만,
2261,더티 해리,1972-09-21,"156,000",0.0%,78,1,3,미국,미국,
2261,[인디포럼2018] 신작전 11 이상한 나라의 하우스,,"546,000",0.0%,78,1,2,한국,한국,
2261,바다로 가자,2020-06-18,"541,200",0.0%,78,1,2,한국,한국,ZONE Film
2261,장미의 전쟁,1990-09-29,"156,000",0.0%,78,1,2,미국,미국,이십세기폭스필름코퍼레이션
2261,제네시스: 세상의 소금,2015-02-26,"446,000",0.0%,78,1,3,프랑스,"프랑스,이탈리아,브라질",㈜영화사 백두대간
2261,제3의 사랑,2016-05-19,"441,000",0.0%,78,1,16,중국,중국,(주)쇼박스
2261,SuperDesign,,"468,000",0.0%,78,1,2,이탈리아,이탈리아,
2261,60일의 썸머,2018-10-25,"416,500",0.0%,78,5,18,한국,한국,주식회사 마운틴픽쳐스
2261,꿈꾸는 열다섯,,"491,000",0.0%,78,1,2,일본,일본,
2261,커피와 담배,2006-07-27,"489,200",0.0%,78,1,4,미국,미국,"(주)영화사 안다미로,(주)스폰지이엔티"
2271,세일즈맨의 전설,2018-08-23,"400,000",0.0%,77,5,24,중국,중국,노바엔터테인먼트
2271,가면속의 아리아,1990-01-13,"154,000",0.0%,77,1,3,벨기에,벨기에,
2271,실베스타스텔론의 탈옥,1989-12-09,"221,000",0.0%,77,1,3,미국,미국,트라이스타 픽쳐스
2271,밀리언 달러 베이비,2005-03-10,"469,500",0.0%,77,1,2,미국,미국,"(주)노바미디어,(주)튜브엔터테인먼트"
2271,모퉁이 가게,,"154,000",0.0%,77,1,8,미국,미국,
2271,아메리칸 허슬,2014-02-20,"456,000",0.0%,77,1,3,미국,미국,(주)누리픽쳐스
2271,고려 아리랑: 천산의 디바,2017-05-25,"465,500",0.0%,77,1,64,한국,한국,(주)시네마달
2271,어떤 여자들,,"381,000",0.0%,77,1,3,미국,미국,
2271,넘버원,,"539,000",0.0%,77,1,2,벨기에,"벨기에,프랑스",
2271,착한 엄마 2,2018-10-19,"481,000",0.0%,77,20,20,한국,한국,(주)영화사 사계절
2271,몬스터 헌트2: 요괴사냥단,2018-08-16,"523,000",0.0%,77,1,18,홍콩,홍콩,(주)키다리이엔티
2271,엄마친구 5,2018-08-24,"625,000",0.0%,77,20,21,한국,한국,(주)영화사 사계절
2283,범일동 극장 트리오,,"76,000",0.0%,76,1,3,한국,한국,
2283,더티 화이터,1979-01-28,"152,000",0.0%,76,1,3,,,
2283,마지막 연인,1994-04-09,"228,000",0.0%,76,1,2,미국,미국,
2283,제6회 광진인권행동영화제 단편1,,"836,000",0.0%,76,1,1,한국,한국,
2283,제6회 광진인권행동영화제 단편2,,"836,000",0.0%,76,1,1,한국,한국,
2283,오렌지필름 기획전 - 아마도 계속 될 이야기,,"523,000",0.0%,76,1,5,한국,한국,
2283,1900년,2008-05-09,"378,000",0.0%,76,1,1,이탈리아,이탈리아,
2283,삼국전쟁: 전쟁의 서막,2018-07-19,"391,000",0.0%,76,5,23,중국,중국,(주)소나무픽쳐스
2283,무림수사전,2018-08-30,"391,000",0.0%,76,5,23,중국,중국,(주)소나무픽쳐스
2283,서유기 2017: 손오공 대 요괴 백골정,2018-05-24,"391,000",0.0%,76,5,23,중국,중국,(주)소나무픽쳐스
2283,십팔나한,2018-05-03,"391,000",0.0%,76,5,23,중국,중국,(주)소나무픽쳐스
2283,소림사: 고수의 길,2018-02-22,"388,000",0.0%,76,5,23,중국,중국,(주)소나무픽쳐스
2283,14의 밤,,"380,000",0.0%,76,1,1,일본,일본,
2283,험악한 꿈,2019-02-14,"380,000",0.0%,76,1,1,미국,미국,판씨네마(주)
2283,제12회 대단한 단편영화제 단편 경쟁 섹션 1,,"608,000",0.0%,76,1,3,한국,한국,
2283,G20성공기원 영화대축제,2010-10-28,"152,000",0.0%,76,1,1,기타,기타,
2283,나이팅게일,2014-09-25,"422,500",0.0%,76,1,19,중국,"중국,프랑스",㈜영화사 백두대간
2283,스쿠프!,,"380,000",0.0%,76,1,1,일본,일본,
2283,"소년, 소녀 그리고 바다",2014-10-09,"380,000",0.0%,76,1,1,일본,일본,(주)티캐스트콘텐츠허브
2283,호수의 이방인,,"720,000",0.0%,76,1,3,프랑스,프랑스,(주)영화사 진진
2283,행성탈출: 최후의 전쟁,2018-03-08,"388,000",0.0%,76,5,23,영국,영국,(주)소나무픽쳐스
2283,샤오린: 3인의 고수,2018-04-19,"391,000",0.0%,76,5,23,중국,중국,(주)소나무픽쳐스
2283,소림사: 최후의 대결,2018-06-14,"391,000",0.0%,76,5,23,중국,중국,(주)소나무픽쳐스
2283,퀵 앤 데드,1995-09-16,"152,000",0.0%,76,1,2,미국,미국,
2283,[인디포럼2018] 신작전 09 스스로를 지키는 법,,"532,000",0.0%,76,1,2,한국,한국,
2283,파리 1900,,"376,000",0.0%,76,1,4,프랑스,프랑스,
2283,인도로 가는길,1986-07-19,"228,000",0.0%,76,1,2,미국,"미국,영국",
2283,콜로니: 인류 최후의 날,2018-01-25,"388,000",0.0%,76,5,23,영국,영국,(주)소나무픽쳐스
2283,소림사: 전설의 고수,2018-03-22,"388,000",0.0%,76,5,23,중국,중국,(주)소나무픽쳐스
2283,트루 라이즈,1994-08-13,"194,000",0.0%,76,1,2,미국,미국,
2313,알마이에르가의 광기,,"331,000",0.0%,75,1,3,프랑스,"프랑스,벨기에",
2313,첩혈쌍웅,1989-07-29,"502,500",0.0%,75,1,4,홍콩,홍콩,(유)조이앤시네마
2313,행복을 찾아서,2007-02-28,"450,000",0.0%,75,1,1,미국,미국,"(주)팝엔터테인먼트,한국소니픽쳐스릴리징브에나비스타영화㈜"
2313,카우치인뉴욕,1997-10-25,"368,000",0.0%,75,1,3,프랑스,프랑스,
2313,K2,1993-05-01,"150,000",0.0%,75,1,9,미국,미국,
2313,장미의 이름,1989-06-03,"155,000",0.0%,75,1,3,프랑스,"프랑스,이탈리아,독일",이십세기폭스필름코퍼레이션
2313,카르멘 존스,,"150,000",0.0%,75,1,1,미국,미국,
2313,캘리포니아 돌스,,"498,000",0.0%,75,1,2,미국,미국,
2313,그랑블루: 자크 마욜의 삶,,"375,000",0.0%,75,1,2,그리스,"그리스,캐나다,프랑스,일본",
2313,": 1, 2",,"450,000",0.0%,75,1,3,폴란드,폴란드,
2313,FIWOM 2018 아쿠아 마마+라모나+게이머 걸+62일,,"518,700",0.0%,75,1,2,기타,기타,
2313,제12회 대단한 단편영화제 단편 경쟁 섹션 3,,"600,000",0.0%,75,1,3,한국,한국,
2313,나의 혈육,,"340,000",0.0%,75,1,3,이탈리아,"이탈리아,프랑스,스위스",
2313,심야의 종소리,,"362,000",0.0%,75,1,2,프랑스,"프랑스,스웨덴,스위스",
2313,클라우즈 오브 실스마리아,2014-12-18,"674,000",0.0%,75,1,1,프랑스,"프랑스,스위스,독일",(주)나이너스엔터테인먼트
2328,독수리 착륙하다,,"148,000",0.0%,74,1,1,영국,영국,
2328,해변의 폴린,,"372,000",0.0%,74,1,3,프랑스,프랑스,(주)영화사 안다미로
2328,태양의 눈물,2003-04-04,"148,000",0.0%,74,1,2,미국,미국,콜럼비아트라이스타
2328,삼중 스파이,,"323,000",0.0%,74,1,4,프랑스,프랑스,
2328,"굿모닝, 나잇",2006-12-01,"357,000",0.0%,74,1,3,이탈리아,이탈리아,(주)이모션픽처스
2328,그린마일,2000-03-04,"178,000",0.0%,74,1,2,미국,미국,워너브러더스 코리아(주)
2328,영웅본색 2,1988-07-22,"481,000",0.0%,74,1,4,홍콩,홍콩,(유)조이앤시네마
2328,딥 식스,1989-07-01,"148,000",0.0%,74,1,2,미국,미국,트라이스타 픽쳐스
2328,솔저 블루,1971-05-29,"206,000",0.0%,74,1,2,미국,미국,
2328,니벨룽겐의 노래,,"502,000",0.0%,74,1,2,독일,독일,
2328,"동물, 원",2019-09-05,"497,500",0.0%,74,1,3,한국,한국,(주)시네마달
2328,우리 집,,"355,000",0.0%,74,1,3,일본,일본,
2328,핀란드의 이방인,,"740,000",0.0%,74,1,2,영국,"영국,핀란드",
2328,최고수전: 전설의 살인마,2018-08-09,"381,000",0.0%,74,4,21,중국,중국,(주)소나무픽쳐스
2328,약혼,,"365,000",0.0%,74,1,7,이탈리아,이탈리아,
2328,메소드,2017-11-02,"665,000",0.0%,74,1,2,한국,한국,(주)엣나인필름
2328,나의 언덕이 푸르러질 때,,"370,000",0.0%,74,1,1,프랑스,프랑스,
2328,행복까지 30일,2016-06-09,"395,000",0.0%,74,1,2,인도,인도,"예지림엔터테인먼트,미디어소프트"
2346,아저씨,2010-08-04,"466,500",0.0%,73,1,6,한국,한국,CJ ENM
2346,종로의 기적,2011-06-02,"451,000",0.0%,73,1,5,한국,한국,시네마달
2346,사랑의 용기,1992-04-18,"146,000",0.0%,73,1,1,미국,미국,
2346,나바론 2,,"204,000",0.0%,73,1,3,미국,"미국,영국",
2346,[네마프2018] 이토 타카시 대표 중단편,,"352,000",0.0%,73,1,2,일본,일본,
2346,kqff 2018 퀴어미드나잇,,"1,095,000",0.0%,73,1,1,기타,기타,
2346,정사 : 자매의 유혹,2018-08-16,"473,000",0.0%,73,20,20,한국,한국,(주)영화사가을
2353,길고 긴 여름날,,"144,000",0.0%,72,1,9,미국,미국,
2353,아이반호,,"144,000",0.0%,72,1,3,,,
2353,유주얼 서스펙트,1996-01-27,"485,500",0.0%,72,1,3,미국,미국,와이드 릴리즈(주)
2353,불같은 약속,1990-02-24,"216,000",0.0%,72,1,2,미국,미국,
2353,가을의 전설,1995-03-18,"144,000",0.0%,72,1,1,미국,미국,워터홀컴퍼니(주)
2353,밤의 열기 속으로,,"368,000",0.0%,72,1,2,미국,미국,
2353,여교사 : 제자와의 사랑,2018-08-02,"471,000",0.0%,72,20,20,한국,한국,(주)영화사가을
2353,10월 단편 상상극장-제12회 대단한 단편영화제 수상작 모음,,"576,000",0.0%,72,1,5,한국,한국,
2353,제12회 대단한 단편영화제 단편 경쟁 섹션 4,,"576,000",0.0%,72,1,3,한국,한국,
2353,플라스틱 차이나,,"360,000",0.0%,72,1,1,중국,중국,
2353,키드냅,2017-11-22,"201,000",0.0%,72,1,4,미국,미국,(주)제이앤씨미디어그룹
2353,불온한 당신,2017-07-20,"503,000",0.0%,72,1,3,한국,한국,무브먼트
2353,비비안 마이어를 찾아서,2015-04-30,"646,000",0.0%,72,1,1,미국,미국,오드
2353,끔찍한 진실,,"276,000",0.0%,72,1,4,미국,미국,
2367,로닌,1998-11-14,"142,000",0.0%,71,1,2,미국,미국,
2367,소비버 탈출,,"142,000",0.0%,71,1,1,영국,영국,
2367,밀애 : 아내의 여동생,2018-11-15,"518,000",0.0%,71,20,20,한국,한국,(주)영화사가을
2367,[인디포럼2018] 신작전 08 세상의 중심에서 나를 외치다,,"497,000",0.0%,71,1,2,한국,한국,
2367,제5회 가톨릭영화제 후원의 밤,,"284,000",0.0%,71,1,1,기타,기타,
2367,내 여자친구의 엄마,2018-12-04,"518,000",0.0%,71,20,20,한국,한국,(주)영화사가을
2367,AISFF 2018 국제경쟁 그룹5,,"309,000",0.0%,71,1,2,기타,기타,
2367,AISFF 2018 숏쇼츠필름페스티벌& 아시아 컬렉션,,"330,000",0.0%,71,1,1,기타,기타,
2367,인디애니페스트 2018 독립보행 2,,"343,000",0.0%,71,1,2,한국,한국,
2367,파밍 보이즈,2017-07-13,"394,000",0.0%,71,1,3,한국,한국,(주)영화사 진진
2367,주말,,"474,000",0.0%,71,1,2,이탈리아,"이탈리아,프랑스",
2367,내 마음의 고향,2014-11-27,"142,000",0.0%,71,1,2,한국,한국,더 필름클래식 프로덕션
2379,내일을 위한 길,,"350,000",0.0%,70,1,3,미국,미국,
2379,아버지의 이메일,2014-04-24,"141,000",0.0%,70,1,3,한국,한국,㈜인디스토리
2379,스나이퍼,1993-02-20,"140,000",0.0%,70,1,2,미국,미국,
2379,쓰리아미고,1987-05-09,"140,000",0.0%,70,1,2,미국,미국,
2379,존 웨인의 US 마샬,,"166,000",0.0%,70,1,3,,,
2379,"비비안 웨스트우드 : 펑크, 아이콘, 액티비스트",,"340,000",0.0%,70,1,2,영국,영국,
2379,뷰티풀 뱀파이어,2018-10-08,"246,500",0.0%,70,5,45,한국,한국,(주)키다리이엔티
2379,내 학생의 엄마 3,2018-09-07,"467,000",0.0%,70,20,21,한국,한국,(주)영화사가을
2379,[인디포럼2018] 신작전 12 탐구생활: 움직이는 마음,,"490,000",0.0%,70,1,2,한국,한국,
2379,제20회 대전독립영화제 본 인 대전,,"350,000",0.0%,70,1,1,한국,한국,
2379,음악으로 이루어진 세계,,"466,000",0.0%,70,1,2,독일,독일,
2379,AISFF 2018 인디스토리 특별전 그룹2,,"335,000",0.0%,70,1,1,한국,한국,
2379,연애센터,,"140,000",0.0%,70,1,9,미국,미국,
2379,집에서 온 소식,,"344,000",0.0%,70,1,3,프랑스,"프랑스,벨기에,독일",
2379,최강전사 미니특공대 : 새로운 악당의 습격,2015-02-05,"393,000",0.0%,70,1,18,한국,한국,에이원엔터테인먼트
2379,좋은 친구들,2014-07-10,"770,000",0.0%,70,1,1,한국,한국,(주)씨제이이엔엠
2379,남자가 사랑할 때,2014-01-22,"140,000",0.0%,70,1,1,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
2379,킬 유어 달링,2014-10-16,"443,000",0.0%,70,1,2,미국,미국,(주)영화사 진진
2379,셜리에 관한 모든 것,2013-12-26,"629,000",0.0%,70,1,1,오스트리아,오스트리아,(주)영화사 진진
2398,야곱 신부의 편지,2012-05-10,"483,000",0.0%,69,1,2,핀란드,핀란드,뉴원시네마
2398,순정,2016-02-24,"530,600",0.0%,69,2,7,한국,한국,(주)리틀빅픽쳐스
2398,대통령의 연인,1995-12-23,"198,000",0.0%,69,1,3,미국,미국,
2398,비욘드 랭군,1996-07-06,"138,000",0.0%,69,1,1,미국,미국,
2398,바늘구멍,1982-01-01,"184,000",0.0%,69,1,3,미국,미국,
2398,간디,1989-04-08,"207,000",0.0%,69,1,1,영국,영국,콜럼비아 픽쳐스 코포레이션
2398,셰넌도어,,"138,000",0.0%,69,1,2,미국,미국,
2398,여친엄마 2,2018-08-30,"465,000",0.0%,69,19,20,한국,한국,(주)영화사가을
2398,신혼부부의 성생활,2018-07-12,"470,000",0.0%,69,20,20,한국,한국,(주)영화사가을
2398,스와핑 : 친구의 아내 2,2018-07-19,"470,000",0.0%,69,20,20,한국,한국,(주)영화사가을
2398,정사 : 처제의 사랑,2018-07-26,"465,000",0.0%,69,20,20,한국,한국,(주)영화사가을
2398,홈부르크의 왕자,,"331,000",0.0%,69,1,3,이탈리아,이탈리아,
2398,연애 : 엄마친구,2018-07-10,"470,000",0.0%,69,20,20,한국,한국,(주)영화사가을
2398,엄마의 유혹,2018-07-31,"465,000",0.0%,69,20,20,한국,한국,(주)영화사가을
2398,"다카라, 내가 수영을 한 밤",,"346,000",0.0%,69,1,3,일본,일본,
2398,오렌지필름 기획전 - 아름다운 것,,"464,000",0.0%,69,1,5,한국,한국,
2398,젊은 엄마 친구,2018-09-28,"465,000",0.0%,69,20,20,한국,한국,(주)영화사가을
