순위,영화명,개봉일,매출액,매출액 점유율,관객수,스크린수,상영횟수,대표국적,국적,배급사
3298,리스본의 라마단,,"51,000",0.0%,7,1,1,포르투갈,포르투갈,
3298,영화가 된 극장전: 단편모음,,"35,000",0.0%,7,1,1,한국,한국,
3330,"7월 수요단편극장: OTT가 사랑한 배우들 - 오영수, 김신록, 김민하 단편 탐구생활!",,"45,000",0.0%,6,1,1,한국,한국,
3330,맛있는 섹스- 심야의 정사,2022-07-04,"6,000",0.0%,6,5,6,한국,한국,(주)케이알씨지
3330,EXiS2022 기획부문 3 뉴 미네랄 콜렉티브,,"48,000",0.0%,6,1,1,기타,"기타,캐나다",
3330,분쟁,,"42,000",0.0%,6,1,1,인도,인도,
3330,[네마프2022] 글로컬신작전1,,"42,000",0.0%,6,1,2,기타,기타,
3330,[네마프2022] 글로컬신작전4,,"42,000",0.0%,6,1,2,기타,기타,
3330,[네마프2022] 칠레 비디오예술 특별전3,,"42,000",0.0%,6,1,2,칠레,칠레,
3330,[네마프2022] 아시아/뉴 대안영화전: 지금-여기 2,,"42,000",0.0%,6,1,1,기타,기타,
3330,블랙 맘바스,,"10,004",0.0%,6,1,1,덴마크,"덴마크,프랑스",
3330,너에게 닿기를,,"24,000",0.0%,6,1,2,한국,한국,
3330,제6회 부산인터시티영화제 인터시티02,,"24,000",0.0%,6,2,2,기타,기타,
3330,꿀꿀,,"48,000",0.0%,6,1,2,네덜란드,"네덜란드,벨기에",
3330,SESIFF2022 경쟁2: 지독한 상상,,"44,000",0.0%,6,1,2,기타,기타,
3330,섹슈얼 드라이브,,"48,000",0.0%,6,1,2,일본,일본,
3330,SIPFF2022 파이브 필름 포 프리덤,,"60,000",0.0%,6,1,1,기타,기타,
3330,처제의 숨결,2022-10-18,"6,000",0.0%,6,2,6,한국,한국,(주)케이알씨지
3330,안개 기둥,1987-02-28,"24,000",0.0%,6,1,4,한국,한국,
3330,테레사의 연인,1991-11-16,"24,000",0.0%,6,1,4,한국,한국,
3330,찜,1998-05-16,"6,000",0.0%,6,2,6,한국,한국,
3330,신혼여행(身魂旅行),2000-03-11,"6,000",0.0%,6,2,6,한국,한국,
3330,인터섹션,2013-09-26,"24,000",0.0%,6,1,4,프랑스,프랑스,(주)싸이더스
3330,환절기,2018-02-22,"60,000",0.0%,6,1,1,한국,한국,(주)리틀빅픽쳐스
3330,여름밤,,"24,000",0.0%,6,1,4,한국,한국,
3330,공동정범,2018-01-25,"40,000",0.0%,6,1,1,한국,한국,"(주)엣나인필름,(주)시네마달"
3330,능력소녀,,"18,000",0.0%,6,1,4,한국,한국,필름다빈
3330,너와 극장에서,2018-06-28,"30,000",0.0%,6,1,1,한국,한국,서울독립영화제
3330,사창리,,"24,000",0.0%,6,1,4,한국,한국,
3330,내 친구 정일우,2017-10-26,"30,000",0.0%,6,1,1,한국,한국,(주)시네마달
3330,히스테리아,,"24,000",0.0%,6,1,3,한국,한국,
3330,이브들의 발칙한 수다,2018-11-23,"24,000",0.0%,6,1,4,한국,한국,(주)인피니티엔터테인먼트
3330,메소드연기,,"18,000",0.0%,6,1,4,한국,한국,
3330,도망친 여자,2020-09-17,"30,000",0.0%,6,1,2,한국,한국,"(주)영화제작전원사 ,(주)콘텐츠판다"
3330,"좋은 빛, 좋은 공기",2021-04-28,"6,000",0.0%,6,1,1,한국,한국,(주)엣나인필름
3330,국도극장: 감독판,2020-05-29,"30,000",0.0%,6,1,1,한국,한국,명필름랩
3330,애타게 찾던 그대,,"24,000",0.0%,6,1,5,한국,한국,
3330,29번째 호흡,,"24,000",0.0%,6,1,4,한국,한국,
3330,콩쥐 팥쥐,,"37,000",0.0%,6,1,4,한국,한국,
3330,연애 빠진 섹스,2022-03-18,"27,000",0.0%,6,5,6,한국,한국,(주)영진크리에이티브
3330,518 민중항쟁 42주년 특별전- 단편2,,"6,000",0.0%,6,1,1,한국,한국,
3330,SICFF2022 어른들을 부탁해 1,,"42,000",0.0%,6,1,2,기타,기타,
3330,EXiS2022 기획부문 2 락스 미디어 콜렉티브,,"48,000",0.0%,6,1,1,인도,인도,
3371,물터진 상속녀,2022-07-01,"25,000",0.0%,5,5,5,한국,한국,(주)영진크리에이티브
3371,6월 수요단편극장: 관람 전 필수! - 충무로의 눈부신 미래 단편전,,"40,000",0.0%,5,1,1,한국,한국,
3371,숙모관계,2022-09-02,"25,000",0.0%,5,5,5,한국,한국,(주)영진크리에이티브
3371,떡정,2022-10-07,"25,000",0.0%,5,5,5,한국,한국,(주)영진크리에이티브
3371,EXiS2022 국제경쟁 4,,"40,000",0.0%,5,1,1,기타,기타,
3371,아마업체,,"40,000",0.0%,5,1,1,한국,한국,
3371,미래 도전자들의 무수한 얼굴들,,"40,000",0.0%,5,1,1,인도네시아,인도네시아,
3371,바다의 깊은 곳,,"35,000",0.0%,5,1,1,인도,인도,
3371,중독:나쁜 남자,2022-08-12,"25,000",0.0%,5,5,5,한국,한국,(주)영진크리에이티브
3371,죽여주는 여자,2022-09-02,"25,000",0.0%,5,5,5,한국,한국,(주)영진크리에이티브
3371,[네마프2022] 칠레 비디오예술 특별전2,,"35,000",0.0%,5,1,2,기타,기타,
3371,제이슨,,"5,004",0.0%,5,1,1,네덜란드,네덜란드,
3371,제6회 부산인터시티영화제 인터시티01,,"20,000",0.0%,5,1,2,기타,기타,
3371,아뉴스 데이,,"34,000",0.0%,5,1,2,헝가리,헝가리,
3371,스물다섯 그리고 스물,2022-11-04,"25,000",0.0%,5,5,5,한국,한국,(주)영진크리에이티브
3371,깊숙이 들어온 색귀,2022-10-14,"25,000",0.0%,5,5,5,한국,한국,영화사 산들바람
3371,나에게 남은 섹스시간,2022-10-14,"25,000",0.0%,5,5,5,한국,한국,(주)영진크리에이티브
3371,SIAFF2022 묶음 상영 3,,"30,000",0.0%,5,1,1,한국,한국,
3371,SIFFF2022 오감만족 국제단편경선 1,,"40,000",0.0%,5,1,1,기타,기타,
3371,우유의 종말,,"40,000",0.0%,5,1,2,뉴질랜드,뉴질랜드,
3371,SIFFF2022 오감만족 국제단편경선 3,,"40,000",0.0%,5,1,1,기타,기타,
3371,The CMR2022 CMR 수상작 특별전 1,,"35,000",0.0%,5,1,1,한국,한국,
3371,첫경험의 비밀,2022-11-18,"25,000",0.0%,5,5,5,한국,한국,(주)영진크리에이티브
3371,에로배우!!안할래!,2022-12-02,"25,000",0.0%,5,5,5,한국,한국,(주)영진크리에이티브
3371,섹스 인사이드,2022-11-18,"25,000",0.0%,5,5,5,한국,한국,(주)영진크리에이티브
3371,중독 섹스와 살인,2022-11-18,"25,000",0.0%,5,5,5,한국,한국,영화사 산들바람
3371,걸 크레이지,,"29,000",0.0%,5,1,1,미국,미국,
3371,갯마을,1978-08-06,"24,000",0.0%,5,1,3,한국,한국,
3371,서울 무지개,1989-03-25,"5,000",0.0%,5,2,5,한국,한국,
3371,화이트 발렌타인,1999-02-13,"5,000",0.0%,5,3,5,한국,한국,
3371,로드무비,2002-10-17,"50,000",0.0%,5,1,1,한국,한국,"(주)시네마서비스,영화사청어람(주)"
3371,식객,2007-11-01,"5,000",0.0%,5,2,5,한국,한국,CJ ENM
3371,홍길동,1967-01-21,"37,000",0.0%,5,1,2,한국,한국,
3371,과월 사랑세 납부고지서,,"15,000",0.0%,5,1,3,한국,한국,
3371,남영동1985,2012-11-22,"34,000",0.0%,5,1,1,한국,한국,"씨너스엔터테인먼트(주),(주)엣나인필름"
3371,내셔널 갤러리,2016-08-25,"27,000",0.0%,5,1,1,프랑스,"프랑스,미국",(주)영화사 진진
3371,송 원,2015-04-01,"60,000",0.0%,5,1,2,미국,미국,(주)박수엔터테인먼트
3371,파란입이 달린 얼굴,2018-01-18,"25,000",0.0%,5,1,1,한국,한국,영화배급협동조합 씨네소파
3371,강호의 무림신공,2017-03-30,"5,000",0.0%,5,2,5,중국,중국,(유)조이앤시네마
3371,우리의 20세기,2017-09-27,"45,000",0.0%,5,1,1,미국,미국,그린나래미디어(주)
3371,돌아온다,2017-12-07,"38,000",0.0%,5,1,2,한국,한국,(주)더블앤조이픽쳐스
3371,시인의 사랑,2017-09-14,"44,000",0.0%,5,1,2,한국,한국,CGV아트하우스
3371,악의 도시,2018-03-15,"5,000",0.0%,5,2,5,미국,미국,(주)케이알씨지
3371,라스트 씬,2019-12-12,"25,000",0.0%,5,1,1,한국,한국,(주)시네마달
3371,그 여름에 봄,,"20,000",0.0%,5,1,4,한국,한국,호우주의보
3371,야한 정사의 맛-감독판,2018-04-24,"5,000",0.0%,5,2,5,한국,한국,(주)케이알씨지
3371,일진 3,2022-06-25,"50,000",0.0%,5,1,2,한국,한국,(주)드림팩트엔터테인먼트
3371,로저 코만의 세계,,"40,000",0.0%,5,1,1,미국,미국,
3371,지금 이순간,2019-12-12,"50,000",0.0%,5,1,2,한국,한국,㈜리필름
3371,광주비디오: 사라진 4시간,2020-07-16,"5,000",0.0%,5,1,1,한국,한국,(주)인디플러그
3371,모따이나이 키친,,"15,000",0.0%,5,1,1,일본,일본,
3371,10월의 이름들,,"25,000",0.0%,5,1,1,한국,한국,
3371,이 죽일놈의 사정,2022-01-14,"26,000",0.0%,5,5,5,한국,한국,(주)영진크리에이티브
3371,에스코트,2022-01-07,"25,000",0.0%,5,5,5,한국,한국,(주)영진크리에이티브
3371,헬렌: 내 영혼의 자화상,2021-02-25,"40,000",0.0%,5,1,6,기타,기타,(주)영화사 진진
3371,아예나,,"20,001",0.0%,5,1,1,한국,"한국,인도",
3371,모텔방에서 사는 여자,2022-02-04,"26,000",0.0%,5,3,5,한국,한국,(주)영진크리에이티브
3371,물오른 하숙집,2022-02-18,"25,000",0.0%,5,5,5,한국,한국,(주)영진크리에이티브
3371,오렌지필름 기획전 - mixtape vol.7 오오극장,,"40,000",0.0%,5,1,1,한국,한국,
3371,달콤한 형수,2022-04-01,"26,000",0.0%,5,5,5,한국,한국,(주)영진크리에이티브
3371,살색을 찍는 사람들,2022-06-03,"25,000",0.0%,5,5,5,한국,한국,(주)영진크리에이티브
3371,권다함 배우 단편전 (인디플러스 영화의전당 개관 6주년 기획전),,"25,000",0.0%,5,1,2,한국,한국,
3371,자매사냥,2022-06-10,"25,000",0.0%,5,5,5,한국,한국,(주)영진크리에이티브
3371,이웃들,,"35,000",0.0%,5,1,1,스위스,스위스,
3371,SICFF2022 키즈 크리에이티브 7,,"35,000",0.0%,5,1,1,기타,기타,
3371,내 안의 형수,2022-07-01,"25,000",0.0%,5,5,5,한국,한국,(주)영진크리에이티브
3437,섬이없는지도,,"28,000",0.0%,4,1,3,한국,한국,
3437,회색 벨벳 위의 네 마리 파리,,"40,000",0.0%,4,1,2,이탈리아,"이탈리아,프랑스",
3437,꿈꾸는 고양이,2021-09-09,"12,000",0.0%,4,1,1,한국,한국,아이 엠
3437,워 서바이버,2022-01-18,"20,000",0.0%,4,4,4,미국,미국,(주)영진크리에이티브
3437,월간-할매,,"20,000",0.0%,4,1,1,한국,한국,
3437,밤낮없는 장모님,2022-03-08,"4,000",0.0%,4,1,3,일본,일본,(주)픽쳐레스크
3437,EXiS2022 아시아 포럼 2 유간타,,"32,000",0.0%,4,1,2,인도,인도,
3437,유리창의 나비,,"28,000",0.0%,4,1,1,기타,기타,
3437,독수리,,"27,000",0.0%,4,1,2,캐나다,캐나다,
3437,[네마프2022] 칠레 비디오예술 특별전1,,"28,000",0.0%,4,1,2,칠레,칠레,
3437,메이크업 아티스트,,4,0.0%,4,1,1,이란,이란,
3437,[커뮤니티시네마페스티벌 2022] 공통섹션1: 영화로운 우리,,"23,000",0.0%,4,1,1,한국,한국,
3437,더 나은 세상을 위한 레시피,,"20,000",0.0%,4,1,1,프랑스,프랑스,
3437,SIAFF2022 묶음 상영 2,,"24,000",0.0%,4,1,2,기타,기타,
3437,SIFFF2022 오감만족 한국단편경선 3,,"32,000",0.0%,4,1,1,한국,한국,
3437,SIPFF2022 오픈 프라이드: 새로운 세계로,,"40,000",0.0%,4,1,1,한국,한국,
3437,어느 산골 초등학교의 일상,,"29,000",0.0%,4,1,1,중국,중국,
3437,제24회 부산독립영화제 스펙트럼부산-리와인드,,"24,000",0.0%,4,1,1,한국,한국,
3437,제24회 부산독립영화제 딥포커스 4,,"24,000",0.0%,4,1,1,한국,한국,
3437,인디바이브 - 시간이 지나간 자리,,"20,000",0.0%,4,1,1,한국,한국,
3437,대구독립영화연말정산 2022 ? 단편3,,"32,000",0.0%,4,1,1,한국,한국,
3437,"여자는 바람, 여자는 바람",1989-10-07,"4,000",0.0%,4,2,4,한국,한국,
3437,하얀전쟁,1992-07-04,"4,000",0.0%,4,2,5,한국,한국,
3437,영원한 제국,1995-01-28,"4,000",0.0%,4,2,4,한국,한국,
3437,캔디,2008-04-17,"4,000",0.0%,4,2,4,호주,호주,프리비젼엔터테인먼트
3437,한사람,,"20,000",0.0%,4,1,1,한국,한국,시네마달
3437,환호성,,"32,000",0.0%,4,1,1,한국,한국,
3437,모래,,"22,500",0.0%,4,1,1,한국,한국,
3437,브로큰 시티,2013-04-04,"4,000",0.0%,4,2,4,미국,미국,(주)팝파트너스
3437,셀러브리티 섹스테이프,2013-06-27,"4,000",0.0%,4,2,4,미국,미국,(주)스넵쏘울
3437,그림자들의 섬,2016-08-25,"25,000",0.0%,4,1,1,한국,한국,(주)시네마달
3437,로렐,2016-07-07,"40,000",0.0%,4,1,1,미국,미국,(주)엣나인필름
3437,왕의 이름으로 3,2015-11-19,"4,000",0.0%,4,2,4,캐나다,"캐나다,불가리아",(주)소나무픽쳐스
3437,귀향,2016-02-24,"40,000",0.0%,4,1,1,한국,한국,(주)와우픽쳐스
3437,버클리에서,,"29,000",0.0%,4,1,1,미국,미국,(주)영화사 진진
3437,쓰리룸,,"16,000",0.0%,4,1,4,한국,한국,필름다빈
3437,펭귄 하이웨이,2018-10-18,"44,000",0.0%,4,1,1,일본,일본,(주)넥스트엔터테인먼트월드(NEW)
3437,연변 아가씨의 맛섹사 - 감독판,2018-01-17,"4,000",0.0%,4,3,4,한국,한국,(주)케이알씨지
3437,박강아름 결혼하다,2021-08-19,"36,000",0.0%,4,1,1,한국,한국,(주)영화사 진진
3437,옷코는 초등학생 사장님!,2019-02-27,"44,000",0.0%,4,1,1,일본,일본,(주)트리플픽쳐스
3437,인천스텔라,2021-03-25,"20,000",0.0%,4,1,1,한국,한국,(주)영화사 그램
3478,"나의 끝, 당신의 시작",2021-11-18,"15,000",0.0%,3,1,2,독일,독일,(주)마노엔터테인먼트
3478,게임의 법칙: 인간사냥,2021-01-28,"30,000",0.0%,3,1,2,한국,한국,(주)제이앤씨미디어그룹
3478,스파이럴,2021-05-12,"23,000",0.0%,3,1,1,헝가리,헝가리,(주)올스타엔터테인먼트
3478,거침없는 섹스남매,2022-02-24,"3,000",0.0%,3,1,3,일본,일본,(유)조이앤시네마
3478,범인에게 푹빠진 아내,2022-03-03,"3,000",0.0%,3,1,3,일본,일본,(유)조이앤시네마
3478,빨래방 유부녀 속옷,2022-03-17,"3,000",0.0%,3,1,3,일본,일본,(유)조이앤시네마
3478,인천 로컬단편 1 (인디플러스 영화의전당 개관 6주년 기획전),,"15,000",0.0%,3,1,1,한국,한국,
3478,제수씨의 성감대,2022-03-08,"3,000",0.0%,3,1,2,일본,일본,(주)픽쳐레스크
3478,흠뻑젖은 옆집누나,2022-03-08,"3,000",0.0%,3,1,2,일본,일본,(주)픽쳐레스크
3478,넘치는 욕정녀,2022-03-08,"3,000",0.0%,3,1,2,일본,일본,(주)픽쳐레스크
3478,젖은 여상사,2022-03-08,"3,000",0.0%,3,1,2,일본,일본,(주)픽쳐레스크
3478,파르하,,"21,000",0.0%,3,1,1,기타,기타,
3478,SICFF2022 키즈 크리에이티브 5,,"21,000",0.0%,3,1,1,기타,기타,
3478,EXiS2022 기획부문 8 하이퍼 이미지 그룹,,"24,000",0.0%,3,1,1,기타,기타,
3478,2551.01,,"21,000",0.0%,3,1,2,오스트리아,오스트리아,
3478,[네마프2022] 글로컬신작전2,,"21,000",0.0%,3,1,2,기타,기타,
3478,[네마프2022] 아시아/뉴 대안영화전: 지금-여기 1,,"21,000",0.0%,3,1,1,기타,기타,
3478,우리의 목소리,,"10,001",0.0%,3,1,1,스웨덴,"스웨덴,미국,이란,영국,노르웨이",
3478,DIFF2022 임팩트 배급 상영,,"24,000",0.0%,3,1,1,한국,한국,
3478,양익준 전: 바라만 본다_단편모음3,,"21,000",0.0%,3,1,1,한국,한국,
3478,페미니스트 리포스트,,"24,000",0.0%,3,1,1,프랑스,프랑스,
3478,플라스틱의 모든 것,,"15,000",0.0%,3,1,1,미국,미국,
3478,SESIFF2022 오스트리아 특별전1: 비엔나 필름 아카데미,,"24,000",0.0%,3,1,1,오스트리아,오스트리아,
3478,SESIFF2022 영등포 스토리,,"16,000",0.0%,3,1,1,한국,한국,
3478,SESIFF2022 끌레르몽페랑에서 온 동화,,"24,000",0.0%,3,1,1,기타,기타,
3478,SESIFF2022 90초 경쟁,,"24,000",0.0%,3,1,1,기타,기타,
3478,연대: 이 땅에서 먹고 살기 위하여,,"24,000",0.0%,3,1,2,미국,미국,
3478,SIFFF2022 폐막식,,"24,000",0.0%,3,1,1,기타,기타,
3478,SIFF2022 창작자의 작업실2,,"24,000",0.0%,3,1,1,한국,한국,
3478,인디바이브 - 장르 가까이,,"15,000",0.0%,3,1,1,한국,한국,
3478,여자의 함정,1982-05-22,"3,000",0.0%,3,3,3,한국,한국,
3478,박철수의 헬로 임꺽정,1987-08-22,"3,000",0.0%,3,3,3,한국,한국,
3478,콜링 인 러브,2010-03-25,"3,000",0.0%,3,3,3,미국,미국,㈜케이디미디어
3478,조금만 더 가까이,2010-10-28,"30,000",0.0%,3,1,1,한국,한국,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주)
3478,써니,2011-05-04,"22,500",0.0%,3,1,3,한국,한국,(주)씨제이이엔엠
3478,순수한 사람들,,"30,000",0.0%,3,1,3,이탈리아,"이탈리아,프랑스",
3478,라이징 썬,2011-12-28,"4,000",0.0%,3,3,3,미국,미국,
3478,카잭,2022-02-03,"4,000",0.0%,3,3,3,미국,미국,(유)조이앤컨텐츠그룹
3478,나미다 츠보 - 사랑의 흔적,2011-10-12,"3,000",0.0%,3,1,3,일본,일본,(주)케이알씨지
3478,세븐 빌로우,2013-03-28,"4,000",0.0%,3,3,3,미국,미국,(주)케이알씨지
3478,치어리더 캠프,2013-07-04,"3,000",0.0%,3,3,3,미국,미국,(주)스넵쏘울
3478,시실리 : 피의 전쟁,2014-08-20,"3,000",0.0%,3,3,3,미국,미국,스크린조이
3478,더 테너 리리코 스핀토,2014-12-31,"3,000",0.0%,3,3,3,한국,한국,"(주)박수엔터테인먼트,(주)모인그룹"
3478,다이빙벨,2014-10-23,"33,000",0.0%,3,1,1,한국,한국,(주)시네마달
3478,쎄시봉,2015-02-05,"22,500",0.0%,3,1,2,한국,한국,(주)씨제이이엔엠
3478,왕의 이름으로 2,2014-04-03,"3,000",0.0%,3,3,3,독일,독일,(주)소나무픽쳐스
3478,독고탁 태양을 향해 던져라,,"15,000",0.0%,3,1,4,한국,한국,
3478,연희,,"9,000",0.0%,3,1,3,한국,한국,
3478,수호지-천하제패 선찬,2015-09-17,"4,000",0.0%,3,3,3,중국,중국,주식회사 루믹스미디어
3478,수호지-무림호걸 이운,2015-10-15,"4,000",0.0%,3,3,3,중국,중국,주식회사 루믹스미디어
3478,해안가로의 여행,,"24,000",0.0%,3,1,1,일본,일본,(주)영화사 진진
3478,크리피: 일가족 연쇄 실종 사건,2016-08-18,"24,000",0.0%,3,1,1,일본,일본,(주)영화사 진진
3478,연인과 독재자,2016-09-22,"3,000",0.0%,3,3,3,영국,영국,(주)엣나인필름
3478,휴가,2016-12-08,"30,000",0.0%,3,1,2,한국,한국,㈜리필름
3478,알파치노의 은밀한 관계,2017-06-28,"3,000",0.0%,3,3,3,미국,미국,(주)케이알씨지
3478,허니문 호텔 살인사건,2017-04-27,"3,000",0.0%,3,3,3,중국,중국,(유)조이앤시네마
3478,자유로,,"12,000",0.0%,3,1,3,한국,한국,
3478,메모리즈,2019-04-25,"30,000",0.0%,3,1,2,한국,한국,㈜리필름
3478,인크레더블 스파이더,2017-10-06,"3,000",0.0%,3,3,3,미국,미국,(유)조이앤시네마
3478,언노운 콜,2017-05-04,"3,000",0.0%,3,3,3,미국,미국,(주)케이알씨지
3478,울프 크릭 2,2017-09-07,"3,000",0.0%,3,3,3,호주,호주,(주)케이알씨지
3478,개의 역사,,"24,000",0.0%,3,1,1,한국,한국,
3478,저지 캅: 테러 어택,2017-10-19,"3,000",0.0%,3,3,3,미국,미국,(유)조이앤시네마
3478,뮤지컬 쉬 러브즈 미,2017-07-06,"30,000",0.0%,3,1,2,미국,미국,C 무비
3478,정사: 질투의 덫-무삭제판,2018-03-28,"4,000",0.0%,3,3,3,한국,한국,(주)케이알씨지
3478,맛있는 유혹 무삭제판,2018-05-15,"4,000",0.0%,3,3,3,한국,한국,(주)케이알씨지
3478,돌아가는 길,,"12,000",0.0%,3,1,3,한국,한국,호우주의보
3478,스톤월,,"30,000",0.0%,3,1,1,미국,미국,(주)액티버스엔터테인먼트
3478,완벽한 섹스의 맛-감독판,2018-01-10,"4,000",0.0%,3,3,3,한국,한국,(주)케이알씨지
3478,이타미 준의 바다,2019-08-15,"15,000",0.0%,3,1,1,한국,한국,(주)영화사 진진
3478,추하고 더럽고 미천한,,"30,000",0.0%,3,1,2,이탈리아,이탈리아,
3478,삼형제,,"30,000",0.0%,3,1,2,이탈리아,"이탈리아,프랑스",
3478,요요현상,2021-01-14,"9,000",0.0%,3,1,1,한국,한국,영화배급협동조합 씨네소파
3478,천사의 시,,"30,000",0.0%,3,1,3,이탈리아,이탈리아,
3552,인투 더 샤크스톰,2018-07-14,"2,000",0.0%,2,2,2,미국,미국,(유)조이앤시네마
3552,아메리칸 사이코 2018,2018-07-07,"3,000",0.0%,2,2,2,미국,미국,(유)조이앤시네마
3552,컨저링 하우스,2018-07-07,"3,000",0.0%,2,2,2,미국,미국,(유)조이앤시네마
3552,"안녕, 미누",2020-05-27,"10,000",0.0%,2,1,3,한국,한국,"영화사 풀,(주)영화사 친구"
3552,오버로드: 11구역,2019-04-25,"2,000",0.0%,2,2,2,캐나다,캐나다,(주)케이알씨지
3552,알바트로스,,"7,000",0.0%,2,1,1,미국,미국,
3552,너와 파도를 탈 수 있다면,2020-07-08,"22,000",0.0%,2,1,1,일본,일본,플러스엠 엔터테인먼트
3552,인크레더블 손오공,2019-07-18,"2,000",0.0%,2,2,2,중국,중국,(주)케이알씨지
3552,당신은 믿지 않겠지만,2021-10-28,"10,000",0.0%,2,1,2,일본,일본,(주)디오시네마
3552,신황제를 위하여,2022-12-19,"20,000",0.0%,2,1,1,한국,한국,(주)제이앤씨미디어그룹
3552,아이스맨 레져렉션,,"2,000",0.0%,2,2,2,중국,중국,
3552,밈 전쟁: 개구리 페페 구하기,,"16,000",0.0%,2,1,1,미국,미국,주식회사 왓챠
3552,가족의 색깔,2021-10-27,"10,000",0.0%,2,1,2,일본,일본,(주)영화사 진진
3552,첫눈이 사라졌다,2021-10-20,"14,000",0.0%,2,1,1,폴란드,폴란드,(주)다자인소프트
3552,유부녀의 첫 맛,2022-02-18,"2,000",0.0%,2,1,2,일본,일본,(주)픽쳐레스크
3552,에이아이 섹스호텔,2022-02-18,"2,000",0.0%,2,1,2,한국,한국,(주)픽쳐레스크
3552,누나 또래 새엄마,2022-03-03,"2,000",0.0%,2,1,2,일본,일본,(유)조이앤시네마
3552,노가다꾼에 길들여진 아내,2022-03-17,"2,000",0.0%,2,1,2,일본,일본,(유)조이앤시네마
3552,애인 : 스무살 차이,2022-03-10,"2,000",0.0%,2,1,2,일본,일본,(유)조이앤시네마
3552,조금은 서툰 20대 소라 무삭제,2022-04-12,"12,000",0.0%,2,1,2,한국,한국,(주)영화사가을
3552,발정난가족들,2022-03-07,"2,000",0.0%,2,1,2,한국,한국,에이원 미디어
3552,욕정 채운 수업,2022-03-01,"2,000",0.0%,2,1,2,일본,일본,(주)픽쳐레스크
3552,인천 로컬단편 2 (인디플러스 영화의전당 개관 6주년 기획전),,"10,000",0.0%,2,1,2,한국,한국,
3552,룸녀의 섹스스킬,2022-03-09,"2,000",0.0%,2,1,2,한국,한국,(주)영화사히트
3552,야설 에이에스엠알,2022-03-18,"2,000",0.0%,2,1,2,한국,한국,(주)티에스앤컴퍼니
3552,잘하는 남동생,2022-03-09,"2,000",0.0%,2,1,2,한국,한국,(주)영화사히트
3552,하연의 투샷,2022-03-09,"2,000",0.0%,2,1,2,한국,한국,(주)영화사히트
3552,이스케이프 룸: 공포의 퍼즐,2022-03-16,"2,000",0.0%,2,1,2,미국,미국,(주)알이디아이스엔터
3552,너도 먹고 나도 먹고 무삭제판,2022-06-15,"12,000",0.0%,2,1,2,한국,한국,(주)가온콘텐츠
3552,너도 먹고 나도 먹고,2022-06-15,"12,000",0.0%,2,1,2,한국,한국,(주)가온콘텐츠
3552,채담의섹스일타강의,2022-04-22,"2,000",0.0%,2,1,1,한국,한국,스마일컨텐츠
3552,그놈의 오일마사지,2022-05-05,"2,000",0.0%,2,1,1,한국,한국,(주)픽쳐레스크
3552,섹스하우스 : 파트너 쉐어,2022-05-06,"2,000",0.0%,2,1,1,한국,한국,(주)픽쳐레스크
3552,스와핑 세 여자의 목적,2022-05-04,"2,000",0.0%,2,1,1,한국,한국,주식회사 루믹스미디어
3552,SICFF2022 키즈 크리에이티브 1,,"14,000",0.0%,2,1,1,기타,기타,
3552,침묵의 소리,,"16,000",0.0%,2,1,1,홍콩,홍콩,
3552,SICFF2022 넥스트 제너레이션 2,,"14,000",0.0%,2,1,2,기타,기타,
3552,SICFF2022 씨네키즈 5 플러스 2,,"14,000",0.0%,2,1,1,기타,기타,
3552,어린 하녀의 목적,2022-07-14,"2,000",0.0%,2,1,2,한국,한국,(주)케이알씨지
3552,개미와 베짱이,,"16,000",0.0%,2,1,1,미국,"미국,기타,영국",
3552,[네마프2022] 확장된 자연 4,,"14,000",0.0%,2,1,2,독일,독일,
3552,보이지 않는 위협,,"16,000",0.0%,2,1,1,핀란드,핀란드,
3552,끝내주는 찰떡궁합,2022-09-29,"2,000",0.0%,2,2,2,한국,한국,(주)케이알씨지
3552,아내의 친구를 탐하지 말라,2022-11-24,"2,000",0.0%,2,2,2,한국,한국,(주)케이알씨지
3552,아내의 원초적 욕망,2022-10-06,"2,000",0.0%,2,2,2,일본,일본,(유)조이앤시네마
3552,SESIFF2022 경쟁10: 도망쳐!,,"12,000",0.0%,2,1,2,기타,기타,
3552,SESIFF2022 동남아시아 영화 특별전: 미니키노 필름 위크,,"16,000",0.0%,2,1,1,인도네시아,인도네시아,
3552,SESIFF2022 경쟁8: 우리가 모르는 척하는 것,,"16,000",0.0%,2,1,2,기타,기타,
3552,SESIFF2022 문화다양성 특별전,,"16,000",0.0%,2,1,1,기타,기타,
3552,SIFFF2022 오감만족 한국단편경선 2,,"16,000",0.0%,2,1,1,한국,한국,
3552,SIFFF2022 오감만족 한국단편경선 5,,"16,000",0.0%,2,1,1,한국,한국,
3552,SIPFF2022 오픈 프라이드: 경계를 넘어,,"20,000",0.0%,2,1,1,한국,한국,
3552,판타스틱 씨네클래스 - 잇다,,"14,000",0.0%,2,1,1,한국,한국,
3552,새엄마가 빨아준 욕정 무삭제판,2022-11-10,"12,000",0.0%,2,1,2,일본,일본,(주)가온콘텐츠
3552,벗겨진 옆집여자 무삭제판,2022-11-10,"12,000",0.0%,2,1,2,일본,일본,(주)가온콘텐츠
3552,새엄마는 욕정 수업중 무삭제판,2022-11-10,"12,000",0.0%,2,1,2,일본,일본,(주)가온콘텐츠
